Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.33,0,0.6250738511197041900872102796,0.625073851119704,0.625073851119704,0.625073851119704,0.625073851119704,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,17733390
0.34,0,0.6259093361502946358803943253,0.625909336150295,0.625909336150295,0.625909336150295,0.625909336150295,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,18270760
0.35,0,0.6267732215318648808245573654,0.626773221531865,0.626773221531865,0.626773221531865,0.626773221531865,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,18808130
0.36,0,0.6276663244584994825864460588,0.6276663244585,0.6276663244585,0.6276663244585,0.6276663244585,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,19345510
0.37,0,0.6285896095279209186128981538,0.628589609527921,0.628589609527921,0.628589609527921,0.628589609527921,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,19882890
0.38,0,0.6295440939373464436707325118,0.629544093937346,0.629544093937346,0.629544093937346,0.629544093937346,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,20420260
0.39,0,0.6305307948855497814361169298,0.63053079488555,0.63053079488555,0.63053079488555,0.63053079488555,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,20957640
0.40,0,0.6315508769749160798433981820,0.631550876974916,0.631550876974916,0.631550876974916,0.631550876974916,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,21495010
0.41,0,0.6326054574073006180652310566,0.6326054574073,0.6326054574073,0.6326054574073,0.6326054574073,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,22032390
0.42,0,0.6336958533860866739415876581,0.633695853386087,0.633695853386087,0.633695853386087,0.633695853386087,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,22569760
0.43,0,0.6348235295182469155691252304,0.634823529518247,0.634823529518247,0.634823529518247,0.634823529518247,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,23107140
0.44,0,0.6359898030101946346807176583,0.635989803010195,0.635989803010195,0.635989803010195,0.635989803010195,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,23644510
0.45,0,0.6371963735372068009784239267,0.637196373537207,0.637196373537207,0.637196373537207,0.637196373537207,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,24181890
0.46,0,0.6384447583086973124859283276,0.638444758308697,0.638444758308697,0.638444758308697,0.638444758308697,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,24719260
0.47,0,0.6397367219376324510010308914,0.639736721937632,0.639736721937632,0.639736721937632,0.639736721937632,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,25256640
0.48,0,0.6410742991690383625727135691,0.641074299169038,0.641074299169038,0.641074299169038,0.641074299169038,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,25794010
0.49,0,0.6424593546188310310460613404,0.642459354618831,0.642459354618831,0.642459354618831,0.642459354618831,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,26331390
0.50,0,0.6438941055023233211792686437,0.643894105502323,0.643894105502323,0.643894105502323,0.643894105502323,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,26868760
0.51,0,0.6453810690362816834327084311,0.645381069036282,0.645381069036282,0.645381069036282,0.645381069036282,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,27406140
0.52,0,0.6469226098409853961180609768,0.646922609840985,0.646922609840985,0.646922609840985,0.646922609840985,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,27943510
0.53,0,0.6485214451360857723784429155,0.648521445136086,0.648521445136086,0.648521445136086,0.648521445136086,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,28480890
0.54,0,0.6501804921426642649774762969,0.650180492142664,0.650180492142664,0.650180492142664,0.650180492142664,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,29018270
0.55,0,0.6519029154852916458084771482,0.651902915485292,0.651902915485292,0.651902915485292,0.651902915485292,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,29555640
0.56,0,0.6536921323878859007944052514,0.653692132387886,0.653692132387886,0.653692132387886,0.653692132387886,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,30093020
0.57,0,0.6555518425431284600604740801,0.655551842543128,0.655551842543128,0.655551842543128,0.655551842543128,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,30630390
0.58,0,0.6574861456450982363100721362,0.657486145645098,0.657486145645098,0.657486145645098,0.657486145645098,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,31167770
0.59,0,0.6594991589219111368012818211,0.659499158921911,0.659499158921911,0.659499158921911,0.659499158921911,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,31705140
0.60,0,0.6615957470051327319990710982,0.661595747005133,0.661595747005133,0.661595747005133,0.661595747005133,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,32242520
0.61,0,0.6641649693064543343559259013,0.664164969306454,0.664164969306454,0.664164969306454,0.664164969306454,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,32779890
0.62,0,0.6668147026862688647911325722,0.666814702686269,0.666814702686269,0.666814702686269,0.666814702686269,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,33317270
0.63,0,0.6695650275039260766235419660,0.669565027503926,0.669565027503926,0.669565027503926,0.669565027503926,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,33854640
0.64,0,0.6724227259290961027587365235,0.672422725929096,0.672422725929096,0.672422725929096,0.672422725929096,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,34392020
0.65,0,0.6753951502633709627439200440,0.675395150263371,0.675395150263371,0.675395150263371,0.675395150263371,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,34929390
0.66,0,0.6784907300811710509430431648,0.678490730081171,0.678490730081171,0.678490730081171,0.678490730081171,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,35466770
0.67,0,0.6817183176867580348509954815,0.681718317686758,0.681718317686758,0.681718317686758,0.681718317686758,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,36004140
0.68,0,0.6850882952551413806287907811,0.685088295255141,0.685088295255141,0.685088295255141,0.685088295255141,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,36541520
0.69,0,0.6886116624952913865867589330,0.688611662495292,0.688611662495292,0.688611662495292,0.688611662495292,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,37078900
0.70,0,0.6923012191174857481671904695,0.692301219117486,0.692301219117486,0.692301219117486,0.692301219117486,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,37616270
0.71,0,0.6920334648333071085040975710,0.692033464833307,0.692033464833307,0.692033464833307,0.692033464833307,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,38153640
0.72,0,0.6915115993556317101024970240,0.691511599355632,0.691511599355632,0.691511599355632,0.691511599355632,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,38691020
0.73,0,0.6909899223986230959579321927,0.690989922398623,0.690989922398623,0.690989922398623,0.690989922398623,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,39228400
0.74,0,0.6904682161450839613394163667,0.690468216145084,0.690468216145084,0.690468216145084,0.690468216145084,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,39765770
0.75,0,0.6899467329096646378323856380,0.689946732909665,0.689946732909665,0.689946732909665,0.689946732909665,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,40303150
0.76,0,0.6894252022797754430342426551,0.689425202279776,0.689425202279776,0.689425202279776,0.689425202279776,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,40840520
0.77,0,0.6889038765725948920682499760,0.688903876572595,0.688903876572595,0.688903876572595,0.688903876572595,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,41377900
0.78,0,0.6883825555086227218955329399,0.688382555508623,0.688382555508623,0.688382555508623,0.688382555508623,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,41915270
0.79,0,0.6878613862116713924346016391,0.687861386211672,0.687861386211672,0.687861386211672,0.687861386211672,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,42452650
0.80,0,0.6873402210026589404316938591,0.687340221002659,0.687340221002659,0.687340221002659,0.687340221002659,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,42990020
0.81,0,0.6969166245405134676359005577,0.696916624540514,0.696916624540514,0.696916624540514,0.696916624540514,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,43527400
0.82,0,0.7064930491486128055265057050,0.706493049148613,0.706493049148613,0.706493049148613,0.706493049148613,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,44064770
0.83,0,0.7160696244230424926311148633,0.716069624423042,0.716069624423042,0.716069624423042,0.716069624423042,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,44602150
0.84,0,0.7256463026896096101999070607,0.72564630268961,0.72564630268961,0.72564630268961,0.72564630268961,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,45139520
0.85,0,0.7352229836773974185978169235,0.735222983677398,0.735222983677398,0.735222983677398,0.735222983677398,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,45676900
0.86,0,0.7447998145187522969036383739,0.744799814518752,0.744799814518752,0.744799814518752,0.744799814518752,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,46214280
0.87,0,0.7543767475430825330209053513,0.754376747543083,0.754376747543083,0.754376747543083,0.754376747543083,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,46751650
0.88,0,0.7639537649504022743892971488,0.763953764950402,0.763953764950402,0.763953764950402,0.763953764950402,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,47289020
0.89,0,0.7735307664745524724284875941,0.773530766474552,0.773530766474552,0.773530766474552,0.773530766474552,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,47826400
0.90,0,0.7831079518505473728006701214,0.783107951850547,0.783107951850547,0.783107951850547,0.783107951850547,0,0,0,0,9.699405032992138,69.026305282387064943598286587,69.026305282387064943598286587,48363780
0.91,0,0.788433085923131,0.788433085923131,0.788433085923131,0.788433085923131,0.788433085923131,0,0,0,0,10.2100578765897,69.4379601057778,69.2649103424405,48901150
0.92,0,0.804408488140882,0.804408488140882,0.804408488140882,0.804408488140882,0.804408488140882,0,0,0,0,10.7207107201873,69.8496149291686,69.5035154024938,49438530
0.93,0,0.823398804216654,0.823398804216653,0.823398804216653,0.823398804216653,0.823398804216653,0,0,0,0,11.231363563785,70.2612697525594,69.7421204625472,49975900
0.94,0,0.837416333041571,0.83741633304157,0.83741633304157,0.83741633304157,0.83741633304157,0,0,0,0,11.7420164073825,70.6729245759501,69.9807255226006,50513280
0.95,0,0.851433861866487,0.851433861866486,0.851433861866486,0.851433861866486,0.851433861866486,0,0,0,0,12.2526692509802,71.0845793993409,70.219330582654,51050650
0.96,0,0.865451390691404,0.865451390691403,0.865451390691403,0.865451390691403,0.865451390691403,0,0,0,0,12.7633220945778,71.4962342227317,70.4579356427074,51588020
0.97,0,0.87946891951632,0.87946891951632,0.87946891951632,0.87946891951632,0.87946891951632,0,0,0,0,13.2739749381754,71.9078890461225,70.6965407027608,52125400
0.98,0,0.893486448341237,0.893486448341236,0.893486448341236,0.893486448341236,0.893486448341236,0,0,0,0,13.784627781773,72.3195438695132,70.9351457628142,52662780
0.99,0,0.907503977166154,0.907503977166153,0.907503977166153,0.907503977166153,0.907503977166153,0,0,0,0,14.2952806253706,72.731198692904,71.1737508228676,53200150
1.00,0,0.92152150599107,0.92152150599107,0.92152150599107,0.92152150599107,0.92152150599107,0,0,0,0,14.8059334689682,73.1428535162948,71.412355882921,53737530
1.01,0,0.935539034815987,0.935539034815986,0.935539034815986,0.935539034815986,0.935539034815986,0,0,0,0,15.3165863125658,73.5545083396856,71.6509609429744,54274900
1.02,0,0.949556563640904,0.949556563640903,0.949556563640903,0.949556563640903,0.949556563640903,0,0,0,0,15.8272391561634,73.9661631630763,71.8895660030278,54812280
1.03,0,0.96357409246582,0.96357409246582,0.96357409246582,0.96357409246582,0.96357409246582,0,0,0,0,16.337891999761,74.3778179864671,72.1281710630811,55349650
1.04,0,0.977591621290736,0.977591621290736,0.977591621290736,0.977591621290736,0.977591621290736,0,0,0,0,16.8485448433586,74.7894728098579,72.3667761231345,55887030
1.05,0,0.9916091501156532004122391137,0.991609150115653,0.991609150115653,0.991609150115653,0.991609150115653,0,0,0,0,17.359197686956186797589487015,75.201127633248627803348954642,72.60538118318790925011635439,56424400
1.06,0,0.9883390438026630514211801287,0.988339043802663,0.988339043802663,0.988339043802663,0.988339043802663,0,0,0,0,17.578253184856282797589487016,75.321428798588710977296728049,72.746498962254017670516258102,56961780
1.07,0,0.9851226942254426810976384084,0.985122694225443,0.985122694225443,0.985122694225443,0.985122694225443,0,0,0,0,17.781517247793401797589487015,75.430980153661476093091442485,72.875104371784871397776996479,57499160
1.08,0,0.9822746352203283810896601335,0.982274635220328,0.982274635220328,0.982274635220328,0.982274635220328,0,0,0,0,17.886339577470206797589487015,75.4786142630456789764651973,72.933230017189979462002579969,58036530
1.09,0,0.9797658305605269202657870900,0.979765830560527,0.979765830560527,0.979765830560527,0.979765830560527,0,0,0,0,17.787494944812651797589487016,75.399665357583557523960847377,72.847614727705165829789835831,58573910
1.10,0,0.9774977874519167168700971219,0.977497787451917,0.977497787451917,0.977497787451917,0.977497787451917,0,0,0,0,17.692862753782512797589487015,75.323176237963735417704223856,72.76475969175722345289819799,59111280
1.11,0,0.9754379677745179759242307660,0.975437967774518,0.975437967774518,0.975437967774518,0.975437967774518,0,0,0,0,17.601709298971604797589487014,75.248660422667310793834826601,72.684127514462470048407823044,59648660
1.12,0,0.9735682262267049632392983644,0.973568226226705,0.973568226226705,0.973568226226705,0.973568226226705,0,0,0,0,17.513492666951942797589487015,75.175733794003604136073362573,72.605299038420083490567372318,60186030
1.13,0,0.9718762830510375426825202365,0.971876283051038,0.971876283051038,0.971876283051038,0.971876283051038,0,0,0,0,17.427805591927158797589487015,75.104111999485233676642590603,72.527963442075150640215538564,60723410
1.14,0,0.9703537187459693182978763931,0.970353718745969,0.970353718745969,0.970353718745969,0.970353718745969,0,0,0,0,17.344326579147639797589487015,75.03358872474171631744844686,72.451891886069282121089931525,61260780
1.15,0,0.9689938225025105859297739718,0.968993822502511,0.968993822502511,0.968993822502511,0.968993822502511,0,0,0,0,17.262800597549779797589487015,74.963985067303511636402256368,72.376889239312432226344875229,61798160
1.16,0,0.9673125781792380299490088751,0.967312578179238,0.967312578179238,0.967312578179238,0.967312578179238,0,0,0,0,17.183017162125694797589487014,74.895166560740596664057301701,72.302806431210829011421978814,62335530
1.17,0,0.9657691808038187409285631008,0.965769180803819,0.965769180803819,0.965769180803819,0.965769180803819,0,0,0,0,17.104803486376692797589487015,74.827011486156007693779518625,72.229510987280541458582236503,62872900
1.18,0,0.9643777033245490814717735442,0.964377703324549,0.964377703324549,0.964377703324549,0.964377703324549,0,0,0,0,17.028013054411523797589487016,74.75941933307383328012135022,72.156893078568149347211166708,63410280
1.19,0,0.9628244819123658860951669873,0.962824481912366,0.962824481912366,0.962824481912366,0.962824481912366,0,0,0,0,16.952520814071641797589487016,74.692324034809951414912594485,72.084876793894030933202368469,63947660
1.20,0,0.9606090556940563484222454912,0.960609055694056,0.960609055694056,0.960609055694056,0.960609055694056,0,0,0,0,16.878219453236882797589487015,74.625638711304519777573377347,72.013369858537949584289443638,64485040
1.21,0,0.9585481050063799106903799018,0.95854810500638,0.95854810500638,0.95854810500638,0.95854810500638,0,0,0,0,16.805014204377974797589487016,74.559294881037087042083618489,71.942298242285551461005707836,65022410
1.22,0,0.9566395111634121140138155914,0.956639511163412,0.956639511163412,0.956639511163412,0.956639511163412,0,0,0,0,16.732824980345638797589487015,74.493245021673177265426903477,71.871608820796456604819648634,65559780
1.23,0,0.9548817195620665657195703409,0.954881719562066,0.954881719562066,0.954881719562066,0.954881719562066,0,0,0,0,16.661577229304234797589487015,74.427445275065887651112932456,71.801252415701484029355793375,66097160
1.24,0,0.9532733470865197778886518128,0.95327334708652,0.95327334708652,0.95327334708652,0.95327334708652,0,0,0,0,16.591208765738287797589487015,74.361853346436836512899644721,71.731183011107075368861202493,66634540
1.25,0,0.9518130114125465175297311475,0.951813011412546,0.951813011412546,0.951813011412546,0.951813011412546,0,0,0,0,16.521659830176931797589487015,74.296410637807399370754940264,71.661340180342999838078281057,67171910
1.26,0,0.9504995661561235279012094344,0.950499566156124,0.950499566156124,0.950499566156124,0.950499566156124,0,0,0,0,16.452879244865815797589487015,74.23110077800336998871848198,71.591702657220576019005116514,67709290
1.27,0,0.9493320844237467237892918870,0.949332084423747,0.949332084423747,0.949332084423747,0.949332084423747,0,0,0,0,16.384819860729001797589487016,74.165875455130289758902320334,71.52222101177475610310297822,68246660
1.28,0,0.9483094677381722846682966348,0.948309467738172,0.948309467738172,0.948309467738172,0.948309467738172,0,0,0,0,16.317439453614366797589487015,74.100715967591551225237529344,71.452873078774570659261477848,68784030
1.29,0,0.9474311056105228152697645409,0.947431105610523,0.947431105610523,0.947431105610523,0.947431105610523,0,0,0,0,16.250700365677585797589487015,74.035590234741302257323965399,71.383625327611693794451755941,69321410
1.30,0,0.9466961811573847746102745287,0.946696181157385,0.946696181157385,0.946696181157385,0.946696181157385,0,0,0,0,16.184565424375438797589487015,73.97047470442101601627259191,71.314451869452842055183967571,69858780
1.31,0,0.9461040883812258705234552656,0.946104088381226,0.946104088381226,0.946104088381226,0.946104088381226,0,0,0,0,16.119003458866256797589487015,73.905350549388230844325391474,71.245331946245343977072419035,70396160
1.32,0,0.9456542407594378512245114890,0.945654240759438,0.945654240759438,0.945654240759438,0.945654240759438,0,0,0,0,16.053984271861484797589487015,73.840173754470927404934761101,71.176222340777328829719729838,70933540
1.33,0,0.9453462529391979691959553622,0.945346252939198,0.945346252939198,0.945346252939198,0.945346252939198,0,0,0,0,15.989480122604656797589487015,73.774954043288102792567445046,71.107128292081765697149868303,71470910
1.34,0,0.9451796052612835648303003610,0.945179605261284,0.945179605261284,0.945179605261284,0.945179605261284,0,0,0,0,15.925466077190248797589487015,73.709642420858247590138257152,71.038002892254088501148387441,72008290
1.35,0,0.9451539250840937945586470877,0.945153925084094,0.945153925084094,0.945153925084094,0.945153925084094,0,0,0,0,15.861918350151584797589487015,73.6442433384545114889318787,70.968847194631415625105447892,72545660
1.36,0,0.9452688626406202580343158522,0.94526886264062,0.94526886264062,0.94526886264062,0.94526886264062,0,0,0,0,15.798815424686954797589487015,73.578727529992725024716796214,70.899632427922214778290198362,73083040
1.37,0,0.9455241654547700093368376070,0.94552416545477,0.94552416545477,0.94552416545477,0.94552416545477,0,0,0,0,15.736136561252107797589487015,73.513075308816337362210324806,70.830338484894556596840123963,73620420
1.38,0,0.9459197011550193322098526799,0.945919701155019,0.945919701155019,0.945919701155019,0.945919701155019,0,0,0,0,15.673862790386478797589487016,73.447276543808578686183649094,70.760954054576851454681291328,74157790
1.39,0,0.9464550706662616654177508660,0.946455070666262,0.946455070666262,0.946455070666262,0.946455070666262,0,0,0,0,15.611976831014080797589487015,73.38132272453286825854861637,70.691469517489576172278723708,74695160
1.40,0,0.9471303316934208030322393322,0.947130331693421,0.947130331693421,0.947130331693421,0.947130331693421,0,0,0,0,15.550461913263910797589487015,73.315188660546190169365332051,70.621860428199507867298211618,75232540
1.41,0,0.9479452584920260482960946398,0.947945258492026,0.947945258492026,0.947945258492026,0.947945258492026,0,0,0,0,15.489301843778034797589487015,73.248857161105258091228602928,70.552109559861618430966102188,75769910
1.42,0,0.9458436966899707281152391603,0.945843696689971,0.945843696689971,0.945843696689971,0.945843696689971,0,0,0,0,15.434233197333174797589487016,73.187614132694205189853023326,70.487930254070874273068839096,76307290
1.43,0,0.9416107663289605997074601749,0.941610766328961,0.941610766328961,0.941610766328961,0.941610766328961,0,0,0,0,15.380982479530157797589487015,73.127483060653287345980026932,70.425039503627501703945506778,76844660
1.44,0,0.9374577675773746793352343713,0.937457767577375,0.937457767577375,0.937457767577375,0.937457767577375,0,0,0,0,15.321060421711586498483810371,73.064294174539218589969833516,70.364646097089073202168840729,77382040
1.45,0,0.9333822278543596236959681682,0.93338222785436,0.93338222785436,0.93338222785436,0.93338222785436,0,0,0,0,15.256689963300540071559382178,72.998381365780385333932942212,70.304582730799673255564170017,77919420
